,Unnamed: 0,Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,address,country_code
8025,8429,307566,Bikanervala,1,Noida,"1st Floor, Silver Tower, Near Metro Station, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.3246292,28.57215783,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",550,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,331,"Shop No.12,Ground Floor,Dharam Market, Gali No.2, opposite Metro Pillar Number 66, Noida Sector 18, Atta Market, Pocket E, Sector 27, Noida, Uttar Pradesh 201301, India",IND
8026,8430,18216913,Bikkgane Biryani,1,Noida,"G-24, Gautam Buddha Nagar, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32443139,28.57013969,"Biryani, North Indian, Hyderabadi",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.8,Yellow,Good,612,"25, G Block, Pocket G, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8027,8431,310399,Burbee's Cafe,1,Noida,"G-56, 2nd Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32456181,28.56935203,"American, Italian, Chinese, North Indian, Cafe",900,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.7,Yellow,Good,833,"P Block, 316, Maharaja Agrasen Marg, Sector 2, P Block, Pocket I, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8028,8432,594,Cafe Coffee Day,1,Noida,"G-54, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32398044,28.56966474,Cafe,450,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,125,"Sector 18 Main Mkt, Opp Wave Mall, G Block, Pocket G, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8029,8433,3796,Deez Biryani & Kebabs,1,Noida,"P-10, 1st Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32459467,28.56839947,"Biryani, North Indian, Mughlai",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,430,"J-5-5A, Maharaja Agrasen Marg, J Block, Pocket J, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8030,8434,490,Desi Vibes,1,Noida,"G-50, 1st Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32425638,28.569491600000006,"North Indian, Mughlai",1400,Indian Rupees(Rs.),No,Yes,No,No,3,3.8,Yellow,Good,2019,"50, G Block, Pocket G, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8031,8435,18336495,Dhaba at Atta,1,Noida,"G-56, 1st Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32411414,28.56914544,"North Indian, Mughlai",1000,Indian Rupees(Rs.),No,Yes,No,No,3,3.8,Yellow,Good,477,"G-57-58, G Block, Pocket G, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8032,8436,18228862,DND,1,Noida,"28B, Ground Floor, Pearls Plaza, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32224271,28.57234745,"North Indian, Fast Food",350,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,196,"33, K Block, Pocket K, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8033,8437,384,Domino's Pizza,1,Noida,"C-2/22, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32488769999998,28.5702822,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,547,"B-13, B Block, Pocket C, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8034,8438,7945,Donald's Pastry Shop,1,Noida,"J-55, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32413467,28.56784854,Bakery,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.8,Yellow,Good,402,"56, J Block, Pocket J, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8035,8439,2985,Doosri Mehfil,1,Noida,"D-2C, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32429225,28.57171587,"North Indian, Chinese, Mughlai",950,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.8,Yellow,Good,285,"D-2C, Captain Vijyant Thapar Marg, D Block, Pocket D, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8036,8440,18228855,Fit Bites,1,Noida,"B-5, Ground Floor, Wave Silver Tower, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32514117,28.57101361,Healthy Food,800,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,154,"12, Captain Vijyant Thapar Marg, C Block, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8037,8441,18289257,Hungry Minister,1,Noida,"Sector 18 ,Noida",Sector 18,"Sector 18, Noida",77.327377,28.570034000000003,"Continental, Mexican, Fast Food, Chinese",400,Indian Rupees(Rs.),No,Yes,Yes,No,1,3.5,Yellow,Good,147,"140/28, Sector 28, Noida, Uttar Pradesh 201301, India",IND
8038,8442,18380141,Hurry's Paratha,1,Noida,"J-44, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.322687,28.570159000000004,"Pizza, North Indian",200,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,47,"B-1/30, Pocket L, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8039,8443,18272377,Imly,1,Noida,"Food Court, DLF Mall Of India, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32071754,28.56728731,"Street Food, Continental, South Indian, North Indian, Chinese",600,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,204,"1st Floor, DLF Mall of India, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8040,8444,18473005,Jambox,1,Noida,"Shop 5-A, Ground Floor, Wave Silver Tower, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.325052,28.571388,"Fast Food, Beverages",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,30,"Wave Silver Tower, 604, Captain Vijyant Thapar Marg, D Block, Pocket D, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8041,8445,300180,LIT Ultrabar,1,Noida,"B-1, 9/10, Near Sector 18 Metro Station, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32541844,28.57096149,"Continental, American, North Indian, Chinese",1550,Indian Rupees(Rs.),Yes,No,No,No,3,3.6,Yellow,Good,425,"C-1, Captain Vijyant Thapar Marg, C Block, Pocket C, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8042,8446,7784,Mainland China,1,Noida,"Ground Floor, Plot K-1, Dharam Palace, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32224539,28.57181745,Chinese,1800,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.7,Yellow,Good,743,"1, K Block, Pocket E, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8043,8447,396,McDonald's,1,Noida,"P-16, Atta Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32432779,28.56920863,Fast Food,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good,403,"J-14, near nathu's sweet, Pocket G, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8044,8448,18014141,Metro Dhaba,1,Noida,"B-1/35, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.3257916,28.57036376,"North Indian, Fast Food, Chinese, Biryani, Mughlai",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,418,"Ground Floor Metro STation Gate, No 2, Captain Vijyant Thapar Marg, nr. Birla Sunlife, B Block, Pocket C, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8045,8449,1702,Nazeer Foods,1,Noida,"C-9, Behind Shipra Hotel, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.3248411,28.57116908,"Mughlai, North Indian",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,703,"Shop No. C-10, Ground Floor, Bihand Shipra Mall, Sector-18, D Block, Pocket D, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8046,8450,18198836,Our Story Bistro & Tea Room,1,Noida,"G-38, 1st Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32361533,28.56914297,"Cafe, Italian, Continental, Desserts",1000,Indian Rupees(Rs.),Yes,No,No,No,3,3.9,Yellow,Good,320,"J 22, Main Market Sector 18 Behind Wave Mall, Pocket G, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8047,8451,309111,Paddy's Cafe,1,Noida,"J-3, 1st Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32465636,28.5682225,Cafe,800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.7,Yellow,Good,302,"J-4, Maharaja Agrasen Marg, J Block, Pocket J, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8048,8452,309098,Popular Cakery,1,Noida,"BK-1, Near Sector 18, Metro Station, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32499767,28.56978752,"Bakery, Desserts, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good,250,"BK3 Sector 18, Opposite Syndicate Bank, Pocket H, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8049,8453,166,Punjabi By Nature,1,Noida,"P-19, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32484244,28.56900605,"North Indian, Mughlai",2000,Indian Rupees(Rs.),Yes,Yes,No,No,4,3.7,Yellow,Good,770,"P-19, Sector 2, P Block, Pocket I, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8050,8454,18434638,Sadda Adda,1,Noida,"D-3, Opposite Karnataka Bank, GB Nagar, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.3238781,28.57065303,"Fast Food, Chinese, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,22,"F-16, F Block, Pocket F, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8051,8455,1070,Subway,1,Noida,"B-14, K.J Enterprises, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32487295,28.57008816,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,268,"15, B Block, Pocket C, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8052,8456,450,Swagath,1,Noida,"J-57, Near Centrestage Mall, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32373536,28.5684245,"North Indian, Chinese, South Indian, Seafood, Chettinad",1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.6,Yellow,Good,415,"J-1&J-2, Maharaja Agrasen Marg, J Block, Pocket J, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8053,8457,18175334,TFK - The Flaming Kick,1,Noida,"1st Floor, Ansal Fortune Arcade, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32236877,28.56954961,"North Indian, Asian, Continental",2350,Indian Rupees(Rs.),Yes,Yes,No,No,4,3.5,Yellow,Good,214,"320, propmudra, Krishna Apra Plaza, Sector 18, Pocket L, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8054,8458,4248,The Great Kabab Factory,1,Noida,"Ansal's Fortune Arcade, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.3218102,28.57210424,"North Indian, Mughlai",2200,Indian Rupees(Rs.),Yes,No,No,No,4,3.5,Yellow,Good,540,"38, K Block, Pocket K, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8055,8459,18237334,The Patiala Kkitchen,1,Noida,"K-1 Block, Dharam Palace, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32216291,28.57199854,North Indian,1600,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.6,Yellow,Good,332,"1, K Block, Pocket E, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8056,8460,300952,The Tandoori Village,1,Noida,"J-57, 1st Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32376587,28.56837474,"North Indian, Mughlai, Italian, Chinese",1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.5,Yellow,Good,247,"201301, Noida Sector 18, J Block, Pocket J, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8057,8461,311649,The Yellow Chilli,1,Noida,"2nd Floor, Dharam Palace, K Block, Near Movie Time Cinema, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32239123,28.57149032,"North Indian, Mughlai",1600,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.7,Yellow,Good,222,"1-A, K Block, Block K, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8058,8462,2336,Top Breads,1,Noida,"K-4, Ground Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32339572,28.57070886,"Bakery, Fast Food",200,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,420,"D-12 B Lower ground floor, Dlf Mall of India, Pocket G, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8059,8463,18273566,Wat-a-Burger!,1,Noida,"Shop 4, JOP Plaza, Near Lenskart, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32514352,28.56950956,Fast Food,350,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,324,"Unit No.417, P, Krishna Apra Plaza, 3, P Block, Pocket A, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8060,8464,311338,Chawla's 2,1,Noida,"G-28, Savitri Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32652552,28.56984906,"North Indian, Mughlai, Chinese, Fast Food",700,Indian Rupees(Rs.),No,Yes,No,No,2,2.2,Red,Poor,81,"145/28, Pocket A, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8061,8465,310609,Himalaya,1,Noida,"Near JS Arcade, Atta Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32435126,28.57242813,North Indian,450,Indian Rupees(Rs.),No,Yes,No,No,1,2.3,Red,Poor,31,"Shop No-2, Dharma Market, Sec 27, Noida Sector 18, Pocket E, Sector 27, Noida, Uttar Pradesh 201301, India",IND
8062,8466,307555,Public Cafe,1,Noida,"G-28A, Savitri Market, Near Metro Station, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32618120000002,28.56993416,"Fast Food, Beverages",450,Indian Rupees(Rs.),No,Yes,No,No,1,2.1,Red,Poor,74,"S-2, S Block, Pocket A, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8063,8467,4717,RPM - Zanzi Bar,1,Noida,"B-110, Gautam Budh Nagar, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32529875,28.57066881,"Chinese, North Indian",2000,Indian Rupees(Rs.),Yes,No,No,No,4,2.4,Red,Poor,103,"B-1/14, B Block, Pocket C, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8064,8468,7956,Mad Over Donuts,1,Noida,"J-52,Ground Floor,  Main Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32423759999998,28.56827816,Desserts,450,Indian Rupees(Rs.),No,Yes,No,No,1,4.2,Green,Very Good,235,"Near Centre Stage Mall, J-43, Sector 18, J Block, Pocket J, Sector 18, Noida, Uttar Pradesh 201301, India",IND
8065,8469,304612,RollsKing,1,Noida,"J-3, Near GIP Footover Bridge, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32480355,28.56812416,Fast Food,300,Indian Rupees(Rs.),No,No,No,No,1,4.0,Green,Very Good,1055,"34, Foot Over Bridge, Pocket J, Sector 38, Noida, Uttar Pradesh 201301, India",IND
8066,8470,304691,Lumbini Food Point,1,Noida,"Near Sharma Clinic, C Block, Sector 19, Noida",Sector 19,"Sector 19, Noida",77.3283593,28.5816039,Chinese,350,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,18,"39, B Block, Pocket B, Sector 20, Noida, Uttar Pradesh 201301, India",IND
8067,8471,309519,Owlcity,1,Noida,"Sector 19, Noida",Sector 19,"Sector 19, Noida",77.328028,28.577975,Fast Food,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,165,"1, C Block, Pocket C, Sector 19, Noida, Uttar Pradesh 201301, India",IND
8068,8473,18409730,Night Munchies,1,Noida,"C-31, Sector 19, Noida",Sector 19,"Sector 19, Noida",77.32911240000001,28.5807886,"North Indian, Chinese, South Indian",500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,"B-51, Shaheed Arjun Sardana Marg, B Block, Pocket B, Sector 20, Noida, Uttar Pradesh 201301, India",IND
8069,8474,18427226,Anand Food Factory,1,Noida,"C-68, Sector-2, Noida",Sector 2,"Sector 2, Noida",77.3143909,28.5837833,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4,"C-84 3rd floor, C Block, Sector 2, Noida, Uttar Pradesh 201301, India",IND
8070,8475,387,Nirula's,1,Noida,"C-135, Near Sector 15 Metro Station, Sector 2, Noida",Sector 2,"Sector 2, Noida",77.3135127,28.582248600000003,"Fast Food, North Indian, Chinese, Desserts, Ice Cream",1100,Indian Rupees(Rs.),Yes,Yes,No,No,3,2.5,Orange,Average,221,"A 58, Naya Bans, Naya Bans Village, Sector 15, Noida, Uttar Pradesh 201301, India",IND
8071,8476,301420,Snacks India,1,Noida,"A-78, Sector 2, Noida",Sector 2,"Sector 2, Noida",77.3116811,28.5849968,"North Indian, Chinese, South Indian",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,103,"Noida Sector- 15, Captain Vijyant Thapar Marg, A Block, Sector 2, Noida, Uttar Pradesh 201301, India",IND
8072,8477,18383442,Ahaar Udyan,1,Noida,"C-135, Sector 2, Noida",Sector 2,"Sector 2, Noida",77.3134615,28.5833336,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,"C-28, C Block, Sector 2, Noida, Uttar Pradesh 201301, India",IND
8073,8478,18424675,Choco Bee,1,Noida,"B 3, Sector 2, Noida",Sector 2,"Sector 2, Noida",77.3123862,28.5850552,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,3,"A-76, A Block, Sector 2, Noida, Uttar Pradesh 201301, India",IND
8074,8479,18425782,Crazy Noodles,1,Noida,"Sector 2, Noida",Sector 2,"Sector 2, Noida",77.31289790000002,28.5853521,"Chinese, Thai",1100,Indian Rupees(Rs.),No,Yes,No,No,3,0.0,White,Not rated,2,"A 74, A Block, Sector 2, Noida, Uttar Pradesh 201301, India",IND
8075,8480,18457257,Dakshin Platter,1,Noida,"B Block, Sector 2, Noida",Sector 2,"Sector 2, Noida",77.31540769,28.58503529,South Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,"C-102, C Block, Sector 2, Noida, Uttar Pradesh 201301, India",IND
8076,8481,18382382,Kathi Junction,1,Noida,"B Block Road, Sector 2, Noida",Sector 2,"Sector 2, Noida",77.3139934,28.5855201,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,"B 13, near Metro Station Noida Sector 15, B Block, Sector 2, Noida, Uttar Pradesh 201301, India",IND
8077,8482,18441711,Sonu Parantha Corner,1,Noida,"B-64, Sector -2, Noida",Sector 2,"Sector 2, Noida",77.3141165,28.585532,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,"B 64, B Block, Sector 2, Noida, Uttar Pradesh 201301, India",IND
8078,8483,308770,Olive Kitchen,1,Noida,"82/2, F Block Market, Near INP School, Sector 20, Noida",Sector 20,"Sector 20, Noida",77.33320520000002,28.5838546,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,17,"F-103, F Block, Pocket F, Sector 20, Noida, Uttar Pradesh 201301, India",IND
8079,8485,18156065,Eating Point,1,Noida,"D-24, Sector 20, Noida",Sector 20,"Sector 20, Noida",77.3328463,28.5825656,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,"D-24A, D Block, Pocket D, Sector 20, Noida, Uttar Pradesh 201301, India",IND
8080,8486,308951,New Gee Pee,1,Noida,"Shop 1, F Block Market, Jal Vayu Vihar, Sector 21, Noida",Sector 21,"Sector 21, Noida",77.33609870000002,28.5880357,"Fast Food, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,27,"F 27, E-Block, C Block, Sector 21, Noida, Uttar Pradesh 201301, India",IND
8081,8487,308563,Uncle's JVCC Restaurant,1,Noida,"Jalvayu Vihar Community Centre, Sector 21, Noida",Sector 21,"Sector 21, Noida",77.3371603,28.5847607,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.0,Orange,Average,26,"J-100, C-Block, Sector 25, Sector 21, Noida, Uttar Pradesh 201301, India",IND
8082,8488,18409182,Twenty Four Seven,1,Noida,"Dolly Motors, Indian Oil Petrol Pump, Near 12-22 Market, Near Noida Stadium, Plot 4, Sector 21 A, Sector 21, Noida",Sector 21,"Sector 21, Noida",77.33866450000002,28.5921841,Fast Food,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,"197, Block N, Sector 12, Noida, Uttar Pradesh 201301, India",IND
8083,8489,8065,Hari Om Restaurant,1,Noida,"Main Road, I Block Market, Sector 22, Noida",Sector 22,"Sector 22, Noida",77.3446655,28.5990702,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,10,"12/22 Chowk, Block I, Sector 22, Noida, Uttar Pradesh 201301, India",IND
8084,8490,18216929,Jain Restaurant,1,Noida,"Jiyaram Complex, Near Central Bank, Sector 22, Noida",Sector 22,"Sector 22, Noida",77.3425749,28.595017100000003,"North Indian, Chinese, South Indian",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.0,Orange,Average,7,"2, Block U, Sector 12, Noida, Uttar Pradesh 201301, India",IND
8085,8491,18224208,Lajawab Family Restaurant,1,Noida,"Shop 10, Pandit Market, Opposite A- Block, Sector 22, Noida",Sector 22,"Sector 22, Noida",77.3425375,28.594059100000006,"North Indian, Chinese",450,Indian Rupees(Rs.),No,Yes,No,No,1,2.5,Orange,Average,17,"197, Chaura Raghunathpur, Raghunathpur, Sector 22, Noida, Uttar Pradesh 201301, India",IND
8086,8492,18441760,Alam Muradabadi & Hyderabadi Biryani,1,Noida,"Near Wine Shop, Main Road, Sector 22, Noida",Sector 22,"Sector 22, Noida",77.34313490000002,28.5954289,"Mughlai, Biryani",500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,"Business.google.com st floir Main DND road, opp. Rajkiya Inter College, Raghunathpur, Sector 22, Noida, Uttar Pradesh 201301, India",IND
8087,8493,18492041,Bala Ji Raja Dhaba,1,Noida,"Opposite Sector 12 Sabji Mandi, Sector 22, Noida",Sector 22,"Sector 22, Noida",77.34463459999998,28.5973259,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,"348, Sabzi Mandi, Block Y, Sector 12, Noida, Uttar Pradesh 201301, India",IND
8088,8494,18393406,Brijwasi Dhaba,1,Noida,"Sadarpur Colony, Sabzi Mandi, Sector 22, Noida",Sector 22,"Sector 22, Noida",77.3445624,28.597278000000006,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,"348, Sabzi Mandi, Block Y, Sector 12, Noida, Uttar Pradesh 201301, India",IND
8089,8495,18381676,Prerna Family Restaurant,1,Noida,"Main Road, I Block Market, Near Bank of India, Sector 22, Noida",Sector 22,"Sector 22, Noida",77.3449071,28.5990864,"North Indian, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,"I-3, Main Noida 22 Rd, Block I, Sector 22, Noida, Uttar Pradesh 201307, India",IND
8090,8496,18430895,Rana Dhaba,1,Noida,"G 39/A, Near Axis Bank ATM, Sector 22, Noida",Sector 22,"Sector 22, Noida",77.349942,28.5979022,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,"G-58, Block G, Sector 22, Noida, Uttar Pradesh 201307, India",IND
8091,8497,18433898,The Food Factory,1,Noida,"Shop 617, Chaudhary Complex, Sector 22, Noida",Sector 22,"Sector 22, Noida",77.34693309999999,28.5916807,North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,"12/7, 12/7, City Hospital Rd, Chora Sadatpur, Sector 22, Noida, Uttar Pradesh 201301, India",IND
